"69,16","0,0","8,2","20,4","34,7","42,9","49,11","58,13","63,13","66,13","67,15"
"-87,37","0,0","-16,4","-40,11","-54,17","-61,22","-73,27","-83,31","-86,33","-86,35","-86,36"
"-36,12","0,0","-6,0","-10,1","-13,2","-15,3","-18,3","-23,5","-27,6","-31,9","-34,10"
"73,-38","0,0","2,-2","5,-3","8,-5","11,-6","14,-7","17,-8","29,-12","61,-26","69,-32"
"48,21","0,0","6,1","11,2","13,3","19,6","29,10","42,15","51,19","51,21","50,21"
"7,32","0,0","0,2","1,6","2,10","4,16","5,22","7,27","7,29","7,30","7,32"
"-64,13","0,0","-3,0","-7,1","-17,3","-26,4","-40,7","-58,11","-70,13","-69,14","-67,14"
"57,36","0,0","1,0","5,2","11,6","24,14","40,23","49,29","53,32","54,35","56,37"
"35,25","0,0","3,2","10,7","18,11","22,16","25,19","27,22","29,23","31,24","32,25"
"41,-47","0,0","3,-3","11,-9","22,-19","28,-25","31,-30","33,-36","35,-40","37,-43","39,-45"
"84,5","0,0","14,1","36,4","47,5","55,5","63,5","72,5","78,5","82,5","88,5"
"84,16","0,0","3,1","15,3","30,6","51,9","70,13","78,14","84,15","86,16","85,16"
"45,-30","0,0","2,-2","8,-6","17,-11","25,-16","31,-20","36,-25","41,-28","45,-31","46,-31"
"-32,39","0,0","-2,1","-10,8","-21,19","-28,24","-30,26","-30,31","-31,35","-31,37","-31,38"
"-27,-36","0,0","-1,-2","-4,-7","-9,-16","-14,-24","-17,-27","-20,-28","-23,-31","-26,-34","-26,-35"
"77,-27","0,0","5,-2","18,-8","40,-16","56,-23","65,-28","69,-29","71,-28","75,-27","76,-27"
"70,27","0,0","4,2","23,7","32,11","39,15","44,18","47,20","54,22","63,23","70,26"
"-12,48","0,0","-1,7","-3,15","-4,23","-6,28","-8,34","-10,40","-11,44","-12,45","-13,46"
"34,-9","0,0","2,-1","9,-2","20,-5","28,-7","30,-7","30,-7","31,-8","31,-8","33,-8"
"61,-29","0,0","3,-2","11,-5","24,-10","37,-15","47,-20","53,-24","59,-28","62,-29","62,-29"
"-75,-24","0,0","-7,-3","-21,-10","-39,-15","-50,-17","-59,-19","-66,-21","-69,-22","-71,-23","-74,-23"
"80,-17","0,0","5,-3","26,-10","41,-14","51,-16","59,-18","65,-18","68,-18","69,-18","78,-17"
"-51,44","0,0","-6,4","-20,12","-31,18","-42,26","-44,31","-46,36","-49,39","-50,41","-51,42"
"-40,7","0,0","-4,0","-8,1","-15,4","-22,5","-29,7","-34,6","-36,6","-37,6","-38,6"
"25,24","0,0","0,0","1,1","3,3","5,5","9,8","14,11","18,15","22,18","24,21"
"11,30","0,0","1,3","3,9","6,15","9,19","10,23","10,26","10,28","11,28","11,29"
"18,-24","0,0","0,-1","1,-3","2,-6","4,-8","6,-12","10,-16","14,-20","16,-22","17,-23"
"83,-4","0,0","6,-2","24,-3","44,-5","60,-5","67,-5","70,-5","74,-5","76,-5","81,-4"
"69,0","0,0","7,0","21,-2","35,-2","49,-2","57,-2","63,-2","66,-2","67,-2","69,-1"
"31,47","0,0","4,6","8,14","12,19","15,24","19,29","23,35","28,42","30,45","30,46"
"-23,-2","0,0","-3,-1","-11,-2","-17,-4","-20,-4","-21,-4","-22,-4","-22,-4","-22,-3","-23,-2"
"41,-6","0,0","2,-2","6,-3","13,-5","23,-6","31,-6","37,-6","39,-6","40,-6","41,-6"
"33,22","0,0","2,1","7,3","13,7","19,10","24,12","27,14","29,16","32,19","33,22"
"-66,-26","0,0","-1,-1","-6,-3","-16,-7","-29,-12","-39,-16","-45,-18","-56,-23","-63,-25","-64,-26"
"76,-18","0,0","3,-1","12,-5","32,-10","57,-15","76,-19","84,-21","87,-21","87,-20","83,-19"
"63,-34","0,0","5,-6","18,-14","38,-23","52,-28","59,-31","64,-33","68,-35","66,-35","64,-34"
"-68,16","0,0","-5,1","-16,4","-38,8","-51,11","-54,12","-55,13","-58,14","-63,15","-66,16"
"-64,37","0,0","-4,2","-24,14","-41,26","-48,32","-50,34","-52,35","-58,36","-62,38","-64,38"
"13,-31","0,0","1,-3","8,-12","16,-25","22,-32","22,-34","21,-34","19,-33","16,-32","14,-31"
"-25,21","0,0","-2,1","-7,4","-14,9","-19,12","-22,14","-23,16","-24,17","-24,18","-25,20"
"-68,0","0,0","-4,0","-15,0","-28,0","-38,0","-46,0","-54,0","-57,-1","-63,-1","-67,-1"
"42,12","0,0","4,0","13,2","23,4","30,7","33,8","35,8","38,9","42,10","42,11"
"61,-40","0,0","7,-6","23,-15","42,-22","55,-28","62,-31","65,-33","64,-35","63,-36","63,-37"
"67,-38","0,0","-1,0","5,-5","17,-12","35,-20","53,-27","64,-32","68,-34","68,-35","67,-37"
"47,11","0,0","7,0","14,2","20,3","27,4","32,5","36,7","42,8","43,9","45,9"
"-36,23","0,0","-1,0","-2,1","-6,3","-12,6","-17,10","-21,14","-25,17","-28,20","-32,22"
"-20,7","0,0","-1,0","-3,1","-7,2","-10,3","-13,4","-15,5","-17,6","-18,6","-19,7"
"32,47","0,0","1,4","8,10","16,17","19,24","22,30","25,35","28,41","30,45","31,46"
"-76,25","0,0","-3,1","-9,3","-18,5","-29,8","-39,11","-53,17","-63,21","-72,24","-76,24"
"13,28","0,0","2,2","3,8","5,12","8,16","9,19","10,21","11,23","12,25","13,28"
"82,41","0,0","5,2","13,6","25,11","38,16","54,22","60,27","69,32","75,36","80,39"
"168,-45","0,0","16,-4","36,-8","54,-12","74,-16","91,-19","109,-26","125,-33","145,-41","164,-45"
"-129,82","0,0","-6,3","-15,10","-36,23","-56,37","-77,49","-100,63","-116,73","-121,76","-124,79"
"3,-33","0,0","0,-4","1,-10","2,-16","2,-21","3,-25","3,-29","3,-31","3,-32","3,-33"
"50,27","0,0","5,2","9,4","17,8","25,11","29,14","32,16","40,20","46,24","47,25"
"158,-28","0,0","5,0","21,-1","42,-4","63,-8","106,-14","129,-15","134,-17","144,-21","157,-27"
"-152,33","0,0","-14,4","-39,8","-73,14","-96,19","-114,23","-133,26","-141,28","-146,31","-149,31"
"165,101","0,0","11,7","32,16","50,27","75,41","100,56","120,72","144,88","158,96","165,101"
"42,37","0,0","1,2","9,7","20,13","28,19","32,23","34,26","35,29","38,32","40,35"
"-144,-64","0,0","-14,-5","-31,-14","-48,-22","-69,-31","-90,-40","-107,-47","-125,-53","-129,-56","-136,-60"
"65,23","0,0","4,2","15,6","29,10","39,14","44,16","46,17","52,19","60,21","63,22"
"-87,-81","0,0","-4,-3","-9,-8","-15,-12","-26,-20","-44,-33","-67,-49","-73,-60","-78,-69","-82,-75"
"-41,-67","0,0","-3,-6","-7,-15","-14,-28","-18,-39","-23,-49","-28,-57","-33,-63","-36,-65","-38,-66"
"-110,-37","0,0","-7,-3","-23,-9","-46,-19","-62,-24","-75,-29","-88,-32","-97,-35","-102,-36","-106,-36"
"-59,-35","0,0","-2,-2","-8,-6","-17,-12","-27,-18","-36,-24","-42,-27","-45,-29","-49,-30","-54,-33"
"-70,95","0,0","-6,7","-15,18","-26,32","-39,49","-52,63","-60,75","-64,82","-68,89","-70,93"
"162,-14","0,0","11,-2","35,-5","58,-9","76,-12","99,-13","120,-13","140,-13","160,-16","165,-15"
"125,-12","0,0","10,-2","29,-4","53,-8","76,-10","94,-10","106,-10","114,-10","117,-10","120,-11"
"-37,-70","0,0","-2,-5","-4,-11","-8,-19","-13,-30","-18,-41","-26,-53","-30,-61","-32,-66","-32,-68"
"127,77","0,0","8,5","20,11","34,18","47,24","66,32","89,45","103,55","119,66","128,74"
"39,-57","0,0","3,-7","10,-18","16,-29","20,-38","25,-48","28,-51","31,-53","33,-54","37,-57"
"-139,85","0,0","-2,4","-18,15","-45,31","-70,46","-92,59","-113,72","-121,78","-127,80","-136,82"
"-131,-92","0,0","-4,-4","-12,-12","-27,-21","-65,-35","-85,-46","-112,-68","-125,-84","-126,-86","-129,-89"
"110,-65","0,0","12,-10","31,-22","45,-31","64,-40","86,-53","105,-62","117,-69","116,-67","113,-66"
"-130,-68","0,0","-8,-3","-19,-9","-52,-22","-76,-31","-97,-40","-112,-50","-118,-59","-124,-63","-128,-65"
"12,-10","0,0","1,-1","4,-4","7,-5","8,-6","10,-7","10,-8","11,-9","12,-10","12,-10"
"114,-32","0,0","8,-3","17,-6","31,-11","47,-17","57,-21","72,-25","88,-28","96,-29","108,-31"
"-97,14","0,0","-9,1","-28,1","-45,1","-53,1","-60,3","-74,5","-87,9","-93,11","-95,12"
"-168,-9","0,0","-13,0","-37,-3","-64,-5","-89,-5","-115,-5","-130,-5","-145,-7","-153,-9","-162,-9"
"66,-90","0,0","3,-6","14,-16","22,-27","33,-42","37,-49","44,-62","53,-75","56,-79","62,-86"
"54,75","0,0","11,14","30,27","42,39","49,50","50,56","53,63","57,70","58,73","56,74"
"69,73","0,0","7,6","18,15","33,25","49,36","56,46","61,54","61,59","62,64","63,67"
"-32,11","0,0","-3,1","-7,1","-9,1","-11,2","-14,4","-19,5","-24,7","-27,9","-29,10"
"-90,-3","0,0","-8,0","-24,-3","-44,-7","-59,-8","-69,-8","-76,-8","-80,-7","-84,-5","-88,-4"
"129,-75","0,0","10,-7","30,-18","54,-32","63,-38","78,-48","89,-55","103,-63","112,-67","120,-72"
"-122,-98","0,0","-10,-7","-27,-19","-44,-29","-58,-39","-73,-52","-84,-63","-98,-74","-112,-85","-115,-91"
"142,-13","0,0","16,0","34,0","53,0","78,0","104,-4","118,-8","125,-11","133,-13","142,-13"
"-88,91","0,0","-5,6","-11,15","-25,32","-37,48","-45,58","-64,72","-77,81","-83,86","-88,91"
"-76,-79","0,0","-3,-3","-10,-7","-21,-15","-27,-27","-33,-38","-48,-55","-58,-68","-64,-73","-66,-74"
"-174,-52","0,0","-7,-4","-29,-13","-50,-21","-74,-30","-100,-36","-125,-41","-146,-45","-154,-47","-169,-50"
"104,10","0,0","10,2","27,5","43,6","58,9","73,10","79,10","87,9","97,8","101,9"
"134,81","0,0","9,5","19,11","47,24","77,40","107,52","122,58","126,66","130,76","134,81"
"167,24","0,0","10,2","34,5","61,9","87,9","109,10","123,12","138,15","151,20","163,22"
"-101,51","0,0","-12,7","-20,13","-32,21","-48,30","-69,39","-86,44","-95,48","-98,49","-101,51"
"134,89","0,0","14,5","31,11","53,20","78,35","100,50","114,67","122,78","139,87","141,90"
"1,75","0,0","-1,7","-1,24","-1,35","1,44","4,52","6,57","6,62","4,67","2,71"
"-2,-82","0,0","-1,-4","1,-14","1,-29","1,-37","2,-46","2,-62","2,-75","2,-79","0,-81"
"144,59","0,0","12,3","34,7","57,15","86,27","102,37","107,42","126,49","132,52","140,57"
"143,-39","0,0","11,-5","39,-16","60,-27","106,-44","120,-44","120,-38","126,-38","139,-42","144,-43"
"-45,45","0,0","-6,1","-14,9","-25,19","-33,26","-37,31","-40,35","-42,38","-43,41","-45,44"
"-133,-72","0,0","-10,-4","-30,-13","-46,-21","-73,-33","-96,-43","-108,-49","-122,-56","-129,-60","-130,-64"
"-119,67","0,0","-15,6","-44,17","-67,30","-91,44","-102,51","-105,55","-110,59","-114,62","-116,64"
"-22,-85","0,0","-2,-2","-2,-10","-3,-27","-4,-41","-6,-51","-8,-62","-10,-70","-14,-79","-18,-83"
"117,99","0,0","5,3","17,8","35,16","56,30","75,45","87,62","96,73","106,87","111,93"
"-79,-22","0,0","-6,-2","-15,-6","-31,-9","-49,-15","-61,-17","-68,-19","-82,-21","-87,-22","-81,-22"
"-164,-5","0,0","-10,-1","-58,-1","-94,-1","-113,-1","-128,-3","-151,-6","-156,-6","-161,-5","-164,-5"
"100,54","0,0","7,8","24,15","36,21","46,25","58,30","65,32","72,36","83,44","92,49"
"-248,220","0,0","-6,10","-12,20","-21,35","-38,59","-65,91","-108,128","-141,152","-191,186","-234,219"
"-366,179","0,0","-24,17","-116,74","-213,128","-266,146","-308,156","-330,165","-342,170","-358,176","-366,179"
"-313,33","0,0","-7,3","-28,8","-86,11","-141,21","-183,30","-208,31","-257,31","-290,31","-304,31"
"349,116","0,0","20,11","69,31","125,49","189,66","235,77","270,87","304,97","330,104","342,110"
"406,-35","0,0","42,-6","124,-6","195,-9","250,-21","296,-40","327,-42","360,-42","384,-41","393,-39"
"412,54","0,0","20,3","104,19","224,35","267,40","296,45","322,47","350,47","377,47","389,49"
"69,210","0,0","0,5","6,20","16,38","24,62","31,97","32,134","38,168","47,190","56,201"
"17,234","0,0","-2,13","0,33","1,55","9,89","13,122","13,147","16,177","16,201","16,216"
"-358,203","0,0","-10,11","-47,40","-99,75","-148,112","-205,156","-267,187","-301,194","-338,195","-350,200"
"-109,-160","0,0","-4,-16","-18,-48","-34,-74","-51,-103","-80,-133","-133,-165","-133,-168","-127,-165","-119,-163"
"189,-66","0,0","6,-3","29,-15","62,-28","89,-40","107,-46","121,-52","138,-57","158,-61","177,-65"
"88,-42","0,0","6,-4","19,-10","33,-17","46,-24","53,-27","59,-30","67,-34","79,-39","85,-41"
"-263,8","0,0","-12,0","-38,0","-68,0","-96,0","-139,0","-182,0","-217,0","-246,0","-253,1"
"-28,228","0,0","-6,14","-10,41","-18,86","-25,127","-30,155","-33,176","-33,192","-31,207","-29,220"
"346,5","0,0","24,0","71,0","123,0","175,0","224,0","270,0","290,1","321,7","334,6"
"-155,205","0,0","-4,5","-12,20","-27,44","-50,75","-78,110","-105,145","-124,169","-140,188","-150,200"
"272,-222","0,0","34,-27","84,-62","119,-89","150,-114","170,-131","200,-157","235,-186","253,-205","263,-215"
"-2,74","0,0","0,5","2,14","3,24","3,37","4,48","3,55","2,62","0,69","-1,72"
"434,-111","0,0","42,-18","95,-35","145,-55","193,-64","237,-72","288,-82","335,-92","393,-102","422,-109"
"362,17","0,0","11,-4","35,-7","76,-7","153,-7","223,-7","267,-7","309,-5","328,1","346,10"
"97,21","0,0","4,1","15,3","28,6","42,9","55,11","65,14","75,16","84,18","90,20"
"31,-129","0,0","1,-11","5,-38","9,-64","14,-80","18,-93","22,-102","24,-108","26,-112","29,-119"
"358,-152","0,0","32,-19","78,-46","129,-76","176,-104","213,-122","258,-140","287,-146","325,-152","358,-152"
"-138,-122","0,0","-8,-12","-25,-38","-41,-60","-51,-80","-56,-89","-66,-97","-92,-109","-119,-118","-133,-121"
"317,13","0,0","52,0","98,0","130,6","174,6","219,6","247,9","269,11","286,11","303,11"
"-196,144","0,0","-19,14","-53,36","-88,57","-124,74","-144,88","-174,109","-186,124","-191,132","-194,138"
"251,-45","0,0","37,-17","95,-41","132,-50","165,-60","217,-62","235,-57","240,-51","246,-47","251,-45"
"194,131","0,0","16,11","52,28","77,43","101,57","127,74","152,91","164,106","170,114","183,125"
"-82,23","0,0","-3,0","-12,2","-25,5","-42,8","-52,11","-58,14","-67,17","-75,21","-79,22"
"-358,207","0,0","-34,22","-88,55","-140,87","-200,124","-257,156","-314,181","-343,195","-352,201","-358,207"
"395,179","0,0","4,2","9,5","18,12","49,29","114,66","219,119","275,140","318,154","360,165"
"115,71","0,0","5,4","24,15","48,27","60,35","73,43","83,49","100,57","119,66","119,69"
"-176,-146","0,0","-18,-12","-51,-32","-70,-46","-98,-67","-134,-91","-152,-117","-157,-128","-161,-137","-166,-141"
"-168,131","0,0","-18,10","-50,28","-81,46","-105,65","-130,82","-143,95","-149,104","-160,118","-165,126"
"-407,241","0,0","-42,24","-150,89","-225,133","-262,154","-307,177","-339,198","-360,210","-380,222","-400,234"
"-48,59","0,0","-3,4","-10,12","-19,22","-30,32","-36,38","-39,43","-42,46","-43,49","-45,53"
"-134,-90","0,0","-7,-2","-25,-13","-48,-29","-67,-45","-84,-56","-105,-68","-116,-75","-121,-81","-130,-87"
"157,76","0,0","4,5","13,9","27,15","50,24","75,34","95,44","107,51","124,58","141,68"
"261,-79","0,0","33,-13","68,-32","97,-47","122,-55","155,-62","187,-67","216,-72","240,-78","250,-79"
"-10,100","0,0","-2,11","-2,26","-3,40","-3,52","-5,65","-7,77","-9,85","-10,90","-10,97"
"303,54","0,0","29,5","77,8","129,13","171,21","212,26","253,33","270,39","284,45","303,54"
"96,-141","0,0","9,-12","22,-31","32,-48","42,-65","52,-80","65,-98","78,-113","83,-121","88,-130"
"-152,-83","0,0","-7,-4","-18,-12","-29,-18","-43,-27","-62,-38","-82,-47","-99,-56","-122,-65","-138,-74"
"193,-25","0,0","12,-6","36,-13","65,-23","100,-30","131,-35","148,-35","156,-32","171,-29","190,-25"
"168,-122","0,0","12,-12","42,-36","72,-59","95,-77","115,-91","134,-102","154,-113","164,-118","168,-122"
"80,59","0,0","9,8","30,21","42,27","47,31","52,36","60,41","76,52","83,59","84,60"
"17,112","0,0","1,13","5,31","5,44","6,54","6,64","6,73","8,82","13,94","16,105"
"292,97","0,0","20,14","53,32","85,42","143,56","202,69","238,81","253,90","265,93","274,94"
"25,13","0,0","3,1","8,3","13,6","17,8","19,9","20,9","21,10","22,11","23,12"
"210,3","0,0","16,2","50,2","87,2","114,2","134,2","156,-1","180,1","190,2","198,2"
"-27,94","0,0","-4,8","-10,25","-17,43","-23,58","-27,69","-29,74","-29,78","-29,84","-28,90"
"260,168","0,0","18,9","55,32","107,57","153,82","201,101","235,124","240,142","245,153","256,162"
"-56,-42","0,0","-3,-2","-13,-10","-28,-19","-43,-29","-54,-37","-59,-39","-62,-41","-61,-42","-58,-42"
"-276,4","0,0","-12,0","-48,0","-84,0","-122,0","-166,0","-201,0","-230,1","-256,4","-267,4"
"-207,122","0,0","-8,3","-26,10","-53,25","-100,54","-145,80","-173,97","-199,113","-212,121","-211,122"
"-287,-88","0,0","-13,-4","-58,-21","-115,-36","-163,-47","-198,-56","-229,-67","-264,-75","-275,-81","-281,-85"
"-96,-7","0,0","-5,-2","-19,-4","-39,-8","-61,-13","-75,-14","-80,-13","-82,-12","-86,-11","-91,-10"
"-61,52","0,0","-6,3","-21,12","-35,21","-45,29","-52,35","-55,39","-56,43","-58,46","-59,49"
"64,41","0,0","3,1","12,8","23,15","33,20","44,25","57,30","67,36","72,41","74,44"
"38,-96","0,0","3,-7","11,-26","24,-51","33,-72","37,-82","38,-84","38,-87","38,-96","38,-96"
"-54,-125","0,0","-6,-16","-11,-39","-17,-62","-26,-88","-32,-104","-34,-110","-36,-114","-41,-119","-47,-123"
"-261,128","0,0","-23,10","-53,25","-88,43","-115,57","-152,78","-191,96","-229,106","-249,114","-257,121"
"-100,87","0,0","-9,5","-30,16","-54,31","-71,43","-80,56","-87,68","-92,75","-96,80","-98,83"
"51,156","0,0","6,17","12,40","20,74","27,99","38,124","43,136","45,142","49,152","51,156"
"-255,-64","0,0","-24,-8","-70,-24","-109,-37","-160,-48","-187,-53","-209,-57","-231,-59","-244,-61","-255,-64"
"-71,125","0,0","-4,6","-16,25","-30,48","-47,74","-57,91","-61,98","-63,102","-65,109","-69,119"
"69,24","0,0","4,1","13,4","26,8","39,14","53,18","60,20","63,22","66,23","69,24"
"120,2","0,0","15,0","43,0","66,0","81,0","92,0","102,1","107,1","113,1","118,2"
"-13,-165","0,0","-1,-11","0,-34","0,-53","-4,-88","-6,-115","-6,-127","-5,-141","-7,-152","-9,-162"
"-12,62","0,0","-1,3","-2,6","-3,10","-4,17","-6,25","-7,32","-8,40","-10,49","-12,57"
"195,-59","0,0","6,-2","32,-7","59,-12","77,-16","100,-21","124,-28","147,-36","163,-42","182,-52"
"197,90","0,0","14,5","45,18","80,33","114,47","142,59","158,67","169,73","187,81","194,87"
"258,-36","0,0","33,-6","76,-15","106,-20","137,-26","161,-29","189,-31","220,-31","240,-30","246,-31"
"252,-139","0,0","6,-5","23,-16","64,-40","113,-69","150,-89","188,-112","219,-129","235,-135","246,-138"
"116,47","0,0","12,5","32,13","48,18","65,25","80,31","95,36","107,40","109,42","114,45"
"62,-164","0,0","10,-17","24,-35","35,-56","39,-77","42,-100","46,-119","52,-135","58,-150","62,-161"
"89,-117","0,0","9,-13","19,-33","35,-58","49,-76","61,-92","71,-102","79,-108","85,-113","89,-117"
"125,-125","0,0","7,-8","21,-23","40,-46","58,-66","69,-78","87,-93","100,-103","110,-111","115,-117"
"108,-158","0,0","5,-8","25,-34","44,-61","68,-94","85,-118","95,-135","100,-147","105,-153","108,-158"
"-217,-87","0,0","-9,-5","-34,-19","-59,-34","-91,-49","-129,-63","-160,-73","-180,-77","-199,-81","-213,-85"
"107,-79","0,0","5,-6","23,-24","46,-46","65,-62","79,-73","94,-80","98,-81","101,-80","104,-80"
"-157,28","0,0","-9,2","-34,7","-59,12","-84,17","-107,22","-130,27","-145,29","-155,29","-157,28"
"-249,80","0,0","-8,2","-43,12","-97,29","-149,47","-179,53","-205,58","-230,66","-240,73","-246,78"
"-282,126","0,0","-14,10","-53,33","-117,59","-165,82","-206,99","-239,110","-265,118","-275,121","-282,126"
"158,130","0,0","20,11","53,29","81,53","100,77","126,91","152,107","159,114","160,118","159,125"
"277,-14","0,0","18,-4","48,-7","86,-7","120,-7","157,-7","188,-7","226,-12","254,-18","277,-15"
"-39,-15","0,0","-2,0","-4,-1","-9,-3","-17,-7","-23,-9","-26,-11","-28,-11","-30,-12","-34,-13"
"-172,-229","0,0","-9,-14","-23,-42","-42,-90","-71,-142","-105,-177","-134,-198","-148,-207","-164,-217","-172,-223"
"-85,132","0,0","-4,9","-16,29","-31,50","-47,74","-59,93","-66,108","-72,118","-76,123","-81,128"
"-367,212","0,0","-7,3","-32,20","-113,78","-182,121","-229,139","-261,153","-314,176","-351,198","-357,205"
"-401,-17","0,0","-17,-3","-64,-12","-119,-23","-178,-34","-256,-43","-313,-43","-354,-42","-380,-32","-391,-24"
"-323,61","0,0","-9,1","-59,14","-133,35","-198,56","-221,60","-259,61","-298,61","-313,61","-323,61"
"-369,-216","0,0","-12,-6","-50,-35","-114,-80","-185,-126","-234,-156","-282,-175","-316,-191","-346,-203","-366,-211"
"106,165","0,0","16,9","44,28","52,42","59,59","63,76","67,93","75,113","82,134","99,151"
"372,203","0,0","19,13","77,36","151,67","237,106","294,133","330,149","354,166","367,182","373,194"
"27,7","0,0","2,0","4,1","7,1","10,2","14,4","18,5","21,6","23,7","24,7"
"-402,-170","0,0","-11,-3","-51,-21","-109,-44","-177,-71","-295,-109","-349,-129","-380,-143","-395,-154","-401,-163"
"435,-152","0,0","75,-27","159,-57","212,-77","276,-102","315,-116","350,-130","395,-148","415,-154","441,-157"
"-73,88","0,0","-3,8","-12,25","-22,41","-32,55","-41,66","-48,77","-54,81","-61,84","-66,86"
"-421,-93","0,0","-12,-4","-57,-22","-115,-43","-188,-61","-256,-74","-313,-85","-365,-89","-400,-90","-411,-92"
"-219,119","0,0","-28,14","-71,39","-109,70","-138,91","-156,96","-184,100","-203,102","-214,108","-217,113"
"176,6","0,0","7,1","22,4","37,6","54,6","71,6","88,6","111,6","139,6","165,6"
"-252,-132","0,0","-14,-10","-45,-28","-72,-48","-98,-67","-138,-86","-187,-106","-200,-115","-209,-123","-227,-127"
"21,-44","0,0","3,-4","9,-11","15,-21","20,-31","25,-42","27,-49","28,-51","25,-49","22,-46"
"262,-243","0,0","24,-23","70,-60","120,-96","158,-130","189,-161","210,-192","222,-208","239,-229","247,-235"
"82,235","0,0","4,14","17,40","28,74","41,115","53,152","68,181","74,199","77,211","80,224"
"-250,-201","0,0","-4,-5","-19,-34","-49,-71","-83,-111","-133,-145","-154,-163","-181,-172","-213,-185","-249,-195"
"-47,-104","0,0","-7,-6","-13,-12","-16,-24","-24,-58","-37,-96","-43,-125","-45,-129","-46,-115","-46,-111"
"197,-94","0,0","19,-17","60,-49","95,-72","116,-85","138,-93","156,-101","177,-104","198,-100","200,-98"
"-136,207","0,0","-16,20","-43,58","-68,95","-86,124","-99,149","-113,171","-126,190","-133,202","-136,207"
"-193,-106","0,0","-8,-5","-30,-23","-59,-42","-91,-60","-130,-79","-153,-88","-166,-93","-177,-98","-188,-103"
"75,-113","0,0","3,-6","12,-21","29,-41","44,-59","57,-76","63,-86","67,-93","70,-101","72,-107"
"31,-98","0,0","0,-3","2,-11","5,-24","8,-40","12,-54","17,-66","21,-75","25,-85","27,-92"
"-430,178","0,0","-28,14","-98,42","-169,67","-231,90","-273,104","-311,119","-354,136","-388,151","-417,169"
"-102,-74","0,0","-5,-3","-22,-18","-45,-38","-57,-50","-64,-62","-74,-69","-82,-73","-88,-76","-92,-76"
"-20,-179","0,0","-1,-10","-5,-31","-7,-59","-9,-104","-12,-140","-11,-162","-8,-171","-10,-174","-16,-176"
"41,27","0,0","6,3","17,9","24,13","31,17","35,20","37,22","39,24","40,26","41,27"
"-103,-50","0,0","-7,-4","-18,-10","-29,-16","-42,-23","-64,-32","-79,-39","-82,-40","-89,-44","-94,-47"
"-85,64","0,0","-5,2","-18,10","-33,18","-50,29","-61,37","-69,44","-75,51","-78,55","-82,60"
"-137,92","0,0","-14,11","-36,22","-62,37","-86,52","-103,65","-115,75","-124,81","-130,84","-135,88"
"100,99","0,0","7,5","20,13","40,26","61,41","85,61","93,80","93,91","94,96","100,99"
"-150,-92","0,0","-6,-7","-18,-17","-33,-30","-55,-44","-78,-58","-92,-66","-110,-76","-127,-83","-138,-88"
"2,-100","0,0","-1,-5","-2,-26","0,-44","-1,-62","-1,-76","0,-83","2,-90","2,-93","2,-97"
"-12,-46","0,0","-2,-4","-6,-15","-7,-20","-8,-26","-9,-31","-9,-36","-10,-40","-11,-43","-12,-45"
"-136,-65","0,0","-8,-6","-22,-13","-38,-23","-61,-36","-93,-48","-102,-51","-115,-56","-122,-60","-134,-63"
"86,50","0,0","8,4","22,12","37,21","53,30","61,37","67,42","74,46","82,48","86,50"
"103,53","0,0","6,3","19,11","29,17","39,22","50,28","66,34","84,42","92,45","96,48"
"4,-51","0,0","-1,-2","-1,-10","-2,-25","-4,-38","-3,-43","-2,-45","-1,-48","1,-49","3,-50"
"95,-74","0,0","5,-6","24,-21","45,-38","59,-49","65,-54","74,-60","82,-66","88,-71","93,-73"
"125,-7","0,0","12,0","37,0","67,0","86,0","97,-2","104,-4","110,-6","116,-7","122,-7"
"201,-200","0,0","18,-19","66,-60","129,-105","169,-139","198,-166","216,-189","220,-198","211,-200","201,-200"
"339,-197","0,0","26,-13","75,-40","123,-76","152,-104","203,-140","251,-172","292,-196","311,-204","321,-204"
"-565,-290","0,0","-47,-26","-110,-62","-155,-88","-238,-130","-343,-173","-430,-207","-470,-230","-520,-260","-544,-275"
"-599,-392","0,0","-39,-18","-132,-85","-295,-207","-410,-273","-457,-302","-486,-327","-507,-346","-543,-362","-611,-392"
"721,-368","0,0","48,-44","148,-115","201,-146","296,-202","444,-265","509,-292","553,-318","619,-344","692,-359"
"-812,32","0,0","-44,10","-140,23","-234,23","-361,17","-472,14","-575,14","-676,14","-755,14","-798,22"
"251,163","0,0","5,13","20,38","70,64","147,96","215,121","237,131","241,136","246,149","249,155"
"-878,332","0,0","105,77","184,130","216,151","200,169","80,221","-218,238","-438,269","-700,318","-831,356"
"-657,-404","0,0","-24,-13","-120,-85","-205,-152","-311,-215","-391,-258","-461,-308","-527,-346","-581,-369","-643,-394"
"380,-173","0,0","24,-29","77,-74","148,-130","199,-165","245,-195","307,-203","359,-199","378,-181","380,-173"
"382,61","0,0","19,5","67,14","120,25","168,33","209,33","250,38","292,44","329,51","360,56"
"507,-406","0,0","40,-43","118,-114","194,-177","266,-236","337,-291","381,-330","421,-365","482,-409","501,-418"
"-771,452","0,0","-96,104","-211,163","-338,213","-459,282","-578,354","-652,398","-698,413","-737,427","-762,442"
"41,-51","0,0","1,-3","4,-8","10,-18","18,-30","28,-40","39,-49","43,-52","44,-53","43,-52"
"2,-81","0,0","-1,-4","-1,-12","-1,-23","-1,-31","-1,-42","1,-55","2,-62","3,-65","3,-68"
